clust_no,mpi,mpi_SE,mpi_lo95CI,mpi_up95CI,tot_samp_ppl,pct_samp_ppl_mis
145,0.09653916,0.045941524,-0.003558818,0.19663715,66,7.575756311416626
146,0.46187365,0.03628532,0.38201022,0.5417371,51,0.0
147,0.26862746,0.06885039,0.11988524,0.4173697,85,0.0
148,0.39171377,0.07445237,0.22582355,0.557604,68,13.235294818878174
149,0.16101696,0.06473424,0.018537845,0.30349606,59,0.0
150,0.27095518,0.064997084,0.13053751,0.41137284,57,0.0
151,0.17238563,0.060164712,0.042407673,0.30236357,68,0.0
152,0.26929012,0.073162764,0.10988215,0.42869812,77,6.493508815765381
153,0.44171223,0.07582206,0.274829,0.6085955,65,6.15384578704834
154,0.38888893,0.0898317,0.18873142,0.5890464,67,11.940300464630127
155,0.28167644,0.07262475,0.12478019,0.43857267,57,0.0
156,0.2986111,0.048045464,0.1948152,0.40240702,64,0.0
157,0.15257049,0.055044137,0.03365485,0.2714861,67,0.0
158,0.057017546,0.034057066,-0.016558269,0.13059336,76,0.0
159,0.31794873,0.07925966,0.14525677,0.49064067,65,0.0
160,0.16444445,0.06486937,0.023106232,0.30578268,75,0.0
161,0.0,,,,54,0.0
162,0.34391534,0.06653365,0.19747578,0.49035493,47,10.638296604156494
163,0.30357143,0.07669987,0.13267347,0.4744694,56,0.0
164,0.19892474,0.05711637,0.07553232,0.32231715,62,0.0
165,0.4166667,0.092849195,0.21436568,0.6189677,60,0.0
166,0.10405644,0.064306036,-0.037480187,0.24559306,63,0.0
167,0.32331514,0.10711262,0.08756186,0.55906844,64,4.6875
168,0.31078908,0.099122725,0.08992988,0.5316483,69,0.0
169,0.26851854,0.06515394,0.127762,0.40927505,54,0.0
170,0.27697262,0.06947287,0.12406387,0.4298814,69,0.0
171,0.0,,,,51,0.0
172,0.037037037,0.036807705,-0.046227776,0.12030185,56,3.5714268684387207
173,0.09435627,0.068741836,-0.05694349,0.24565603,63,0.0
174,0.34137428,0.08490878,0.15637395,0.52637464,76,0.0
175,0.0,,,,51,0.0
176,0.0,,,,62,0.0
177,0.06878307,0.044857606,-0.029947855,0.167514,63,0.0
178,0.0,,,,52,5.769228935241699
179,0.46241835,0.06990955,0.31138796,0.61344874,68,0.0
180,0.35299146,0.06845489,0.20510367,0.5008793,65,0.0
181,0.35639414,0.06832962,0.20877697,0.50401133,53,0.0
182,0.22727273,0.06436147,0.08822824,0.3663172,55,0.0
183,0.13271606,0.051824775,0.019799566,0.24563254,54,0.0
184,0.46551725,0.050212897,0.35611275,0.5749218,64,9.375
185,0.44758913,0.058306046,0.32162657,0.57355165,53,0.0
186,0.3606702,0.066564344,0.21686669,0.50447375,63,0.0
187,0.34745765,0.074401066,0.18535165,0.5095636,61,3.2786905765533447
188,0.18015873,0.06470408,0.039180644,0.32113683,70,0.0
189,0.17276423,0.065069705,0.032189686,0.3133388,82,0.0
190,0.34741786,0.07128871,0.19340795,0.50142777,71,0.0
191,0.49074078,0.059111156,0.36194864,0.61953294,88,4.545456171035767
192,0.18787879,0.073759586,0.02553504,0.35022256,55,0.0
193,0.20094565,0.08429167,0.015420926,0.38647035,47,0.0
194,0.0527307,0.03731413,-0.02856981,0.1340312,63,6.34920597076416
195,0.23148149,0.04660476,0.12993844,0.33302453,54,0.0
196,0.19238684,0.06660538,0.048494652,0.33627903,54,0.0
197,0.23611113,0.07532181,0.07338825,0.39883402,60,0.0
198,0.14783427,0.06342332,0.009646732,0.28602183,59,0.0
199,0.41130608,0.10621971,0.17751808,0.6450941,62,8.064514398574829
200,0.2086168,0.08614695,0.019008625,0.39822495,62,20.967739820480347
201,0.50217867,0.09156176,0.2950516,0.70930576,57,10.526317358016968
202,0.26666668,0.061081063,0.13470906,0.3986243,60,0.0
203,0.23747277,0.08155156,0.05978719,0.41515836,55,7.27272629737854
204,0.37724015,0.07327154,0.21597059,0.5385097,72,13.88888955116272
205,0.23631842,0.07096351,0.083011076,0.38962576,67,0.0
206,0.18694887,0.060310308,0.056656364,0.31724137,63,0.0
207,0.5163399,0.07552601,0.3531759,0.6795039,68,0.0
208,0.10344828,0.06899165,-0.050274704,0.25717124,58,0.0
209,0.07575758,0.044125665,-0.022560528,0.17407568,57,3.50877046585083
210,0.14619884,0.05720002,0.021570696,0.27082697,57,0.0
211,0.17328043,0.07589418,0.009321039,0.33723983,84,0.0
212,0.0,,,,50,10.000002384185791
213,0.13970588,0.06870999,-0.008733031,0.2881448,68,0.0
214,0.21801347,0.055861894,0.09733118,0.33869576,66,0.0
215,0.24945535,0.070409685,0.09257279,0.4063379,64,20.3125
216,0.40639272,0.05217225,0.29271913,0.52006626,77,5.194807052612305
217,0.0,,,,53,0.0
218,0.09053498,0.04902483,-0.018699149,0.19976911,57,5.263155698776245
219,0.0,,,,70,0.0
220,0.0,,,,53,7.547169923782349
221,0.18981482,0.07426201,0.02636525,0.3532644,60,0.0
222,0.02739726,0.027960751,-0.03300827,0.08780279,73,0.0
223,0.30829424,0.07977175,0.13448651,0.48210195,76,6.578946113586426
224,0.0,,,,48,0.0
225,0.08457711,0.047178768,-0.019262651,0.18841688,67,0.0
226,0.10291439,0.04643336,0.0026012152,0.20322756,61,0.0
227,0.10909091,0.05625627,-0.014728303,0.23291013,55,0.0
228,0.19484703,0.060075976,0.06395272,0.32574132,73,5.47945499420166
229,0.0,,,,65,0.0
230,0.0782313,0.042763293,-0.0141531825,0.17061578,49,0.0
231,0.14255765,0.061406776,0.009896379,0.27521893,53,0.0
232,0.17006803,0.06488283,0.025500074,0.314636,49,0.0
233,0.14176245,0.06999819,-0.014203228,0.29772812,64,9.375
234,0.32309943,0.06726765,0.1777765,0.46842235,76,0.0
235,0.15303984,0.05545332,0.032217436,0.27386224,53,0.0
236,0.12159329,0.06410639,-0.018082527,0.26126912,53,0.0
237,0.034013607,0.033376046,-0.03870655,0.10673376,49,0.0
238,0.17460318,0.06210977,0.036213994,0.31299236,56,0.0
239,0.046511628,0.04500446,-0.055295534,0.1483188,43,0.0
240,0.115009755,0.055851035,-0.007917544,0.23793705,59,3.389829397201538
241,0.20033671,0.052037857,0.08791575,0.31275767,66,0.0
242,0.053140096,0.033473518,-0.019175043,0.12545523,69,0.0
243,0.17283951,0.08240912,-0.013582873,0.3592619,45,0.0
244,0.21354167,0.06562521,0.07176702,0.35531634,64,0.0
245,0.36934158,0.05371546,0.25230563,0.4863775,54,0.0
246,0.40338168,0.050807815,0.29268095,0.5140824,72,4.166668653488159
247,0.20505051,0.064147584,0.06646808,0.34363294,55,0.0
248,0.43333337,0.056481477,0.30901846,0.55764824,52,13.461536169052124
249,0.0,,,,59,0.0
250,0.0,,,,48,0.0
251,0.0,,,,50,0.0
252,0.114087306,0.06428518,-0.029149003,0.25732362,56,0.0
253,0.28935188,0.09933588,0.07474977,0.503954,72,0.0
254,0.09171076,0.06010583,-0.03813999,0.2215615,63,0.0
255,0.024531025,0.021390868,-0.021681136,0.07074319,77,0.0
256,0.027322406,0.027486457,-0.03317488,0.08781969,61,0.0
257,0.0,,,,68,7.352942228317261
258,0.06739526,0.041516177,-0.023981223,0.15877175,61,0.0
259,0.0,,,,60,0.0
260,0.28508773,0.064509206,0.14572406,0.42445138,76,0.0
261,0.42372882,0.05842696,0.2964274,0.5510302,59,0.0
262,0.06845238,0.041471917,-0.022826694,0.15973146,56,0.0
263,0.5357816,0.06704785,0.3896969,0.6818663,59,0.0
264,0.30555558,0.09312185,0.09489931,0.5162118,57,8.771932125091553
265,0.21376812,0.0812021,0.030076215,0.39746004,51,9.803920984268188
266,0.0,,,,59,10.169494152069092
267,0.38071898,0.059365015,0.25246865,0.5089693,68,0.0
268,0.14267677,0.07163106,-0.012072715,0.29742625,88,0.0
269,0.033333335,0.032925997,-0.039136298,0.10580297,50,0.0
270,0.10449736,0.05995866,-0.031138552,0.24013327,45,6.666666269302368
271,0.0,,,,56,0.0
272,0.17592593,0.06144475,0.040686946,0.31116492,48,0.0
273,0.052287582,0.03573637,-0.026367638,0.1309428,51,0.0
274,0.030303031,0.030243322,-0.036262073,0.096868135,55,0.0
275,0.035897437,0.035266634,-0.041723903,0.113518775,65,0.0
276,0.07103825,0.051462878,-0.040140536,0.18221703,61,0.0
277,0.30683765,0.10468051,0.078758396,0.5349169,65,0.0
278,0.40660226,0.061303794,0.27416348,0.53904104,69,0.0
279,0.25589228,0.08120252,0.0804649,0.43131965,66,0.0
280,0.1690141,0.06290357,0.033119194,0.304909,71,0.0
281,0.5194932,0.0817643,0.34134412,0.6976423,62,8.064514398574829
282,0.3716745,0.08494136,0.18816987,0.5551792,71,0.0
283,0.4416196,0.066983804,0.2923704,0.59086883,63,6.34920597076416
284,0.14285715,0.07163082,-0.011891833,0.29760614,70,0.0
285,0.27621284,0.07574561,0.1125744,0.43985128,71,0.0
286,0.22128062,0.09150059,0.023605622,0.41895562,59,0.0
287,0.45614037,0.06410989,0.3164569,0.5958238,78,2.5641024112701416
288,0.4280627,0.08215641,0.2505746,0.6055508,78,0.0
289,0.34577116,0.04837551,0.24126221,0.4502801,67,0.0
290,0.39814818,0.075652614,0.23471063,0.5615857,72,0.0
291,0.45054206,0.07751046,0.2830909,0.61799324,82,0.0
292,0.0462963,0.03550145,-0.03184187,0.12443446,53,9.433960914611816
293,0.2863248,0.077411465,0.11765971,0.45498988,65,0.0
294,0.73139167,0.04807029,0.6266555,0.8361278,103,0.0
295,0.24633126,0.08405838,0.06473417,0.42792836,53,0.0
296,0.21777779,0.06402851,0.07827164,0.35728392,50,0.0
297,0.27314818,0.0824412,0.09352422,0.4527721,77,6.493508815765381
298,0.7363466,0.061308566,0.5997426,0.8729506,65,9.23076868057251
299,0.18996418,0.07887603,0.01810806,0.36182028,62,0.0
300,0.3804714,0.07821984,0.21004501,0.5508978,70,5.714285373687744
301,0.33199468,0.09080912,0.12965934,0.53433,97,14.432990550994873
302,0.0,,,,50,6.000000238418579
303,0.2101852,0.08912999,0.011591196,0.4087792,60,0.0
304,0.28184283,0.07532124,0.11773195,0.44595373,94,12.765955924987793
305,0.0,,,,55,0.0
306,0.0,,,,71,0.0
307,0.0,,,,67,0.0
308,0.0,,,,55,0.0
309,0.0,,,,62,0.0
310,0.0,,,,55,0.0
311,0.0,,,,44,0.0
312,0.0,,,,53,0.0
313,0.014285714,0.014948323,-0.018615322,0.04718675,70,0.0
314,0.0,,,,63,6.34920597076416
315,0.0,,,,47,0.0
316,0.0,,,,69,0.0
317,0.0,,,,51,0.0
318,0.0,,,,72,0.0
319,0.0,,,,72,0.0
320,0.032258067,0.03253844,-0.041348998,0.10586513,31,0.0
321,0.077294685,0.073627904,-0.09680764,0.251397,66,30.30303120613098
322,0.239418,0.09245032,0.03342585,0.44541016,42,0.0
323,0.077568136,0.057159275,-0.05173513,0.2068714,53,0.0
324,0.0,,,,43,0.0
325,0.025362318,0.026360294,-0.033372074,0.084096715,46,0.0
326,0.10548524,0.054651894,-0.01359101,0.22456148,82,3.658539056777954
327,0.06666667,0.04419773,-0.02963191,0.16296525,78,10.256409645080566
328,0.060250398,0.0595361,-0.070787676,0.19128847,71,0.0
329,0.03076923,0.030693997,-0.036787797,0.09832626,65,0.0
330,0.0,,,,58,6.896549463272095
331,0.0,,,,52,3.846156597137451
332,0.0,,,,49,8.163267374038696
333,0.0,,,,80,0.0
334,0.0,,,,58,0.0
335,0.06384744,0.06261823,-0.07397437,0.20166925,67,0.0
336,0.0,,,,55,0.0
337,0.0,,,,47,0.0
338,0.0,,,,60,0.0
339,0.0,,,,53,0.0
340,0.0,,,,56,0.0
341,0.17543861,0.11223224,-0.074630395,0.42550763,57,0.0
342,0.0,,,,62,0.0
343,0.0,,,,59,0.0
344,0.46592596,0.079191044,0.29484412,0.63700783,75,0.0
345,0.5487805,0.044637457,0.45234716,0.6452139,82,0.0
346,0.5059524,0.05222329,0.39216763,0.6197372,84,0.0
347,0.2921456,0.07126188,0.1368793,0.4474119,58,0.0
348,0.5452675,0.027012385,0.48691082,0.6036242,81,0.0
349,0.22757699,0.06910953,0.07827493,0.37687904,83,0.0
350,0.34559888,0.0873708,0.15684573,0.534352,77,0.0
351,0.5138889,0.041470706,0.42148644,0.6062914,48,0.0
352,0.25740743,0.078044094,0.085633524,0.4291813,65,7.692307233810425
353,0.5892019,0.083428346,0.4074272,0.7709767,71,0.0
354,0.4689543,0.0637684,0.33001485,0.6078937,68,0.0
355,0.36058703,0.07374447,0.19991164,0.5212624,53,0.0
356,0.3072391,0.08260034,0.1272684,0.48720974,76,13.157892227172852
357,0.1851852,0.08655011,-0.007660457,0.37803087,55,7.27272629737854
358,0.0,,,,59,0.0
359,0.0,,,,67,0.0
360,0.19940478,0.07258557,0.04259318,0.35621637,56,0.0
361,0.15213676,0.058701396,0.02293585,0.28133765,74,12.162160873413086
362,0.2335601,0.058268186,0.10767933,0.35944086,49,0.0
363,0.18415639,0.06847681,0.033439938,0.33487284,59,8.474576473236084
364,0.2824726,0.071218885,0.12730001,0.43764526,74,4.054051637649536
365,0.43353176,0.052998602,0.31805772,0.5490058,56,0.0
366,0.4077778,0.06784866,0.25994825,0.5556073,50,0.0
367,0.32347673,0.08315352,0.14230075,0.5046527,62,0.0
368,0.18055555,0.05687477,0.05768509,0.30342603,60,0.0
369,0.20056498,0.054563016,0.081682384,0.31944758,59,0.0
370,0.25,0.062432133,0.115123585,0.38487643,56,0.0
371,0.25810185,0.07073533,0.10528748,0.41091624,48,0.0
372,0.16507937,0.068227746,0.014911105,0.31524763,43,18.60465407371521
373,0.30800655,0.081237845,0.1310045,0.48500863,68,0.0
374,0.22453704,0.05504059,0.10461389,0.3444602,53,9.433960914611816
375,0.0,,,,54,0.0
376,0.054580897,0.053218264,-0.063996784,0.17315859,57,0.0
377,0.04597701,0.045499906,-0.054167606,0.14612164,58,0.0
378,0.1765233,0.05632203,0.05103,0.30201662,67,7.46268630027771
379,0.11018518,0.053290173,-0.0059241247,0.2262945,65,7.692307233810425
380,0.21171172,0.06415587,0.070505604,0.35291782,42,11.904764175415039
381,0.08024692,0.052777853,-0.03474615,0.19523998,54,0.0
382,0.20788531,0.05816719,0.08114989,0.33462074,62,0.0
383,0.19090909,0.07052954,0.03723842,0.34457976,55,0.0
384,0.15648149,0.05428225,0.03921181,0.27375117,60,0.0
385,0.0,,,,68,0.0
386,0.01818182,0.019212779,-0.025280505,0.061644144,59,6.779658794403076
387,0.16124663,0.095696725,-0.05523441,0.37772766,41,0.0
388,0.30555555,0.060281407,0.17421366,0.43689746,50,0.0
389,0.1851852,0.06787332,0.03579702,0.33457336,71,19.71830725669861
390,0.25892857,0.062220108,0.12336261,0.39449456,56,0.0
391,0.09694989,0.058745865,-0.032348882,0.22624867,55,7.27272629737854
392,0.11403509,0.052919265,-0.00029003338,0.2283602,57,0.0
393,0.374269,0.05022524,0.26576397,0.48277405,57,0.0
394,0.5251323,0.073583566,0.36616468,0.6841,84,0.0
395,0.4757576,0.054875948,0.35619318,0.595322,55,0.0
396,0.27160496,0.094490245,0.06363333,0.4795766,63,0.0
397,0.39766085,0.09370084,0.19142668,0.603895,61,6.557375192642212
398,0.3432836,0.053746298,0.22717178,0.4593954,67,0.0
399,0.11111112,0.059454683,-0.017332915,0.23955515,59,0.0
400,0.3900227,0.052769095,0.2738787,0.5061667,49,0.0
401,0.13067293,0.063429266,-0.0063576596,0.26770353,71,0.0
402,0.23824787,0.057755392,0.11240967,0.36408606,57,8.771932125091553
403,0.5408497,0.03381317,0.4678008,0.61389863,68,0.0
404,0.14351852,0.057487212,0.019324947,0.2677121,72,0.0
405,0.014109348,0.01498161,-0.018864954,0.04708365,63,0.0
406,0.014814815,0.016161893,-0.021745928,0.051375557,30,0.0
407,0.25720167,0.07889105,0.085312836,0.42909047,54,0.0
408,0.27373737,0.063184775,0.13723497,0.4102398,55,0.0
409,0.57031256,0.04274877,0.47795945,0.66266567,64,0.0
410,0.116239324,0.0573795,-0.0077215508,0.24020019,65,0.0
411,0.5753296,0.04325042,0.48109505,0.6695642,59,0.0
412,0.33412698,0.049693737,0.22677019,0.4414838,70,0.0
413,0.27586207,0.07317519,0.11642703,0.43529713,62,6.451612710952759
414,0.30438188,0.0753203,0.14166224,0.46710148,71,0.0
415,0.5887097,0.030811766,0.52157664,0.6558428,62,0.0
416,0.28233153,0.07902347,0.11161169,0.45305136,61,0.0
417,0.026515152,0.02810778,-0.037069064,0.090099365,44,0.0
418,0.04830918,0.04720485,-0.05558799,0.15220635,46,0.0
419,0.04137116,0.041536264,-0.0525904,0.13533272,47,0.0
420,0.18162394,0.073033676,0.016410274,0.3468376,52,0.0
421,0.0,,,,43,0.0
422,0.073529415,0.05034969,-0.036173142,0.18323196,68,0.0
423,0.0,,,,62,0.0
424,0.6088889,0.036629084,0.52908105,0.68869686,100,0.0
425,0.19949496,0.070439,0.04445975,0.35453016,71,7.042253017425537
426,0.0,,,,67,0.0
427,0.0,,,,67,0.0
428,0.0,,,,54,0.0
429,0.10526316,0.051748324,-0.010039295,0.22056562,57,0.0
430,0.028282829,0.028813753,-0.035135813,0.09170147,55,0.0
431,0.09777778,0.057110585,-0.029472537,0.2250281,50,0.0
432,0.067632854,0.046736937,-0.035234455,0.17050016,69,0.0
433,0.073059365,0.058790278,-0.056337163,0.2024559,73,0.0
434,0.5833334,0.049685407,0.4750782,0.6915886,74,0.0
435,0.55625886,0.059942897,0.42676008,0.6857576,79,0.0
436,0.39506176,0.07580907,0.23128621,0.5588373,54,0.0
437,0.43128657,0.054347508,0.3138759,0.54869723,76,0.0
438,0.41077444,0.08669222,0.21996616,0.60158277,66,0.0
439,0.49275365,0.06622713,0.34845716,0.63705015,78,11.538463830947876
440,0.72274643,0.033937022,0.648804,0.79668885,112,5.357140302658081
441,0.5288327,0.058561333,0.4023186,0.65534675,79,0.0
442,0.56313133,0.03907497,0.47871503,0.6475477,88,0.0
443,0.22366525,0.091338195,0.026341077,0.42098942,77,0.0
444,0.504386,0.06746973,0.3586265,0.65014553,76,0.0
445,0.36286923,0.09936731,0.14819922,0.57753927,79,0.0
446,0.69886374,0.071631104,0.54120475,0.85652274,88,0.0
447,0.1848659,0.05879796,0.05675616,0.31297565,58,0.0
448,0.45357692,0.089135535,0.25936726,0.64778656,73,0.0
449,0.1607143,0.082171716,-0.020144438,0.34157303,60,6.666666269302368
450,0.55913985,0.031798624,0.48985657,0.6284231,62,0.0
451,0.28125,0.07071664,0.12847598,0.43402404,64,0.0
452,0.44527367,0.051922377,0.33214453,0.5584028,70,4.285717010498047
